article;list_price;buying_price;buying_price_self;discount;discount_self;description;weight;DLNR
828213826R;179.28;146.47;129.80;18.3;27.6;SCHUTZLEISTE 5K55;920;7455
828213882R;163.23;133.36;118.18;18.3;27.6;LEISTE       7A55;579;7455
828214940R;163.23;133.36;118.18;18.3;27.6;LEISTE       7E55;1071;7455
828215185R;147.38;120.41;106.70;18.3;27.6;ZIERLEISTE   YM55;930;7455
828215207R;179.28;146.47;129.80;18.3;27.6;SCHUTZLEISTE 5K55;1150;7455
828216198R;74.66;61.00;54.05;18.3;27.6;LEISTE       DH55;256;7455
828216242R;158.87;129.80;115.02;18.3;27.6;LEISTE       CN55;1010;7455
828216669R;182.18;148.84;131.90;18.3;27.6;LEISTE       7C55;1700;7455
828216903R;153.04;125.03;110.80;18.3;27.6;LEISTE       DO56;340;7455
828217021R;87.84;71.77;63.60;18.3;27.6;LEISTE       CJ55;110;7455
828217099R;69.87;57.08;50.59;18.3;27.6;ZIERLEISTE   CJ55;110;7455
828217247R;182.18;148.84;131.90;18.3;27.6;TUERSCHUTZ   7E55;1620;7455
828217350R;62.23;50.84;45.05;18.3;27.6;LEISTE       CJ55;100;7455
828218098R;167.35;136.72;121.16;18.3;27.6;VERKLEIDUNG  QQ55;1410;7455
828218251R;163.23;133.36;118.18;18.3;27.6;LEISTE       7E55;891;7455
828218403R;143.03;116.86;103.55;18.3;27.6;ZIERLEISTE   7A55;1170;7455
828218510R;69.84;57.06;50.56;18.3;27.6;ZIERLEISTE   2A55;95;7455
828218989R;163.23;133.36;118.18;18.3;27.6;TUERLEISTE   7E55;640;7455
828219072R;73.03;59.67;52.87;18.3;27.6;ZIERLEISTE   JA55;300;7455
828720006R;55.03;44.96;39.84;18.3;27.6;LEISTE       YT54;70;7455
828721417R;162.13;132.46;117.38;18.3;27.6;ZIERRAHMEN   QN55;390;7455
828730001R;73.13;59.75;52.95;18.3;27.6;ZIERLEISTE   UA55;145;7455
828730009R;27.18;22.21;19.68;18.3;27.6;ZIERL.ECKE   YT55;75;7455
828734697R;162.13;132.46;117.38;18.3;27.6;ZIERRAHMEN   QN55;390;7455
828760001R;86.47;70.65;62.60;18.3;27.6;LEISTE       FA55;350;7455
828760002R;169.08;138.14;122.41;18.3;27.6;ZIERLEISTE   FU55;555;7455
828760502R;169.08;138.14;122.41;18.3;27.6;LEISTE       FU55;1095;7455
828760776R;131.17;107.17;94.97;18.3;27.6;RAMMSCHUTZL. DK55;600;7455
828760798R;30.77;25.14;22.28;18.3;27.6;LEISTE       JS55;450;7455
828760808R;125.47;102.51;90.84;18.3;27.6;LEISTE       IA55;190;7455
828760894R;107.50;87.83;77.83;18.3;27.6;RAMMSCH.LEISTDK55;620;7455
828761082R;176.37;144.09;127.69;18.3;27.6;LEISTE       7U55;940;7455
828761828R;202.59;165.52;146.68;18.3;27.6;SCHUTZLEISTE RN55;1480;7455
828762614R;137.00;111.93;99.19;18.3;27.6;ZIERLEISTE   2A55;565;7455
828762880R;131.17;107.17;94.97;18.3;27.6;LEISTE       DU55;450;7455
828764017R;131.17;107.17;94.97;18.3;27.6;LEISTE       DU55;485;7455
828764500R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE FA55;930;7455
828764644R;176.37;144.09;127.69;18.3;27.6;ZIERLEISTE   7U55;1110;7455
828764839R;158.87;129.80;115.02;18.3;27.6;ZIERLEISTE   FS55;450;7455
828764852R;179.28;146.47;129.80;18.3;27.6;RAMMSCHUTZ   5A55;670;7455
828764986R;182.18;148.84;131.90;18.3;27.6;LEISTE       XY55;1700;7455
828765109R;158.87;129.80;115.02;18.3;27.6;LEISTE       FA55;955;7455
828765246R;169.08;138.14;122.41;18.3;27.6;LEISTE       FU55;1215;7455
828765610R;137.00;111.93;99.19;18.3;27.6;LEISTE       2A55;610;7455
828765775R;169.08;138.14;122.41;18.3;27.6;ZIERLEISTE   FU55;1775;7455
828765910R;121.31;99.11;87.83;18.3;27.6;ZIERLEISTE   2A55;550;7455
828765963R;158.87;129.80;115.02;18.3;27.6;ZIERLEISTE   FS55;490;7455
828766864R;144.30;117.89;104.47;18.3;27.6;TUERLEISTE   GA55;170;7455
828767411R;176.37;144.09;127.69;18.3;27.6;TUERLEISTE   7U55;1080;7455
828767567R;131.17;107.17;94.97;18.3;27.6;LEISTE       DK55;575;7455
828768108R;144.30;117.89;104.47;18.3;27.6;TUERLEISTE   GA55;170;7455
828768609R;179.28;146.47;129.80;18.3;27.6;RAMMSCHUTZ  !5A55;670;7455
828768754R;151.58;123.84;109.74;18.3;27.6;LEISTE      !CJ55;770;7455
828769138R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE FA55;935;7455
828769175R;128.47;104.96;93.01;18.3;27.6;LEISTE       FU55;610;7455
828769667R;158.87;129.80;115.02;18.3;27.6;ZIERLEISTE   FP55;480;7455
828769774R;158.87;129.80;115.02;18.3;27.6;RAMMSCHUTZ   4A55;820;7455
828769784R;151.58;123.84;109.74;18.3;27.6;SCHUTZLEISTE CJ55;870;7455
828770001R;86.47;70.65;62.60;18.3;27.6;ZIERLEISTE   FA55;350;7455
828770002R;169.08;138.14;122.41;18.3;27.6;ZIERLEISTE  !FU55;545;7455
828770526R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE!CN55;820;7455
828770664R;147.49;120.50;106.78;18.3;27.6;LEISTENSATZ  DA55;570;7455
828770700R;158.87;129.80;115.02;18.3;27.6;ZIERLEISTE   FA55;950;7455
828771799R;151.58;123.84;109.74;18.3;27.6;ZIERLEISTE  !CJ55;1030;7455
828771847R;169.08;138.14;122.41;18.3;27.6;ZIERLEISTE   F455;1010;7455
828772096R;137.00;111.93;99.19;18.3;27.6;LEISTE       2A55;485;7455
828772568R;202.59;165.52;146.68;18.3;27.6;ZIERLEISTE   RN55;1470;7455
828772890R;179.28;146.47;129.80;18.3;27.6;RAMMSCHUTZ   5A55;670;7455
828773074R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE FA55;930;7455
828773406R;169.08;138.14;122.41;18.3;27.6;ZIERLEISTE   FU55;1755;7455
828773449R;118.72;96.99;85.95;18.3;27.6;TUERLEISTE   2A55;585;7455
828773692R;131.17;107.17;94.97;18.3;27.6;LEISTE       DK55;575;7455
828774470R;131.17;107.17;94.97;18.3;27.6;ZIERLEISTE   DU55;475;7455
828774671R;30.77;25.14;22.28;18.3;27.6;LEISTE       JV55;450;7455
828774815R;151.58;123.84;109.74;18.3;27.6;ZIERLEISTE   DA55;760;7455
828774987R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE CN55;850;7455
828775575R;182.18;148.84;131.90;18.3;27.6;LEISTE       XY55;1730;7455
828775691R;131.17;107.17;94.97;18.3;27.6;LEISTE       DK55;590;7455
828775982R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE!CN55;820;7455
828776410R;131.17;107.17;94.97;18.3;27.6;LEISTE       DA55;4600;7455
828776629R;176.37;144.09;127.69;18.3;27.6;LEISTE       7U55;1080;7455
828776862R;144.30;117.89;104.47;18.3;27.6;TUERLEISTE   GA55;180;7455
828776889R;144.30;117.89;104.47;18.3;27.6;LEISTE       GA55;190;7455
828777002R;125.14;102.24;90.60;18.3;27.6;LEISTE       FU55;645;7455
828777300R;158.87;129.80;115.02;18.3;27.6;SCHUTZLEISTE!FA55;930;7455
828777518R;131.17;107.17;94.97;18.3;27.6;BLENDE       DK55;600;7455
828778146R;179.28;146.47;129.80;18.3;27.6;RAMMSCHUTZ   5A55;650;7455
828778648R;176.37;144.09;127.69;18.3;27.6;TUERLEISTE   7U55;1030;7455
828779279R;144.30;117.89;104.47;18.3;27.6;TUERLEISTE   GA55;180;7455
828934JK1A;43.02;35.15;31.15;18.3;27.6;FOLIE        5Q55;30;7455
828940001R;31.15;25.45;22.55;18.3;27.6;HALTER       YT50;40;7455
829A83745R;10.22;8.35;7.37;18.3;27.9;HALTERUNG    7E72;40;7455
833300006R;46.86;38.28;32.85;18.3;29.9;VERKLEIDUNG  FA55;65;7455
833300753R;153.14;125.12;110.87;18.3;27.6;ABDECKUNG    3A55;280;7455
833302363R;45.12;36.86;31.63;18.3;29.9;LEISTE       2A54;20;7455
833302706R;51.13;41.77;35.84;18.3;29.9;VERKLEIDUNG  GA55;190;7455
833302841R;136.30;111.36;95.55;18.3;29.9;VERKLEIDUNG  GA55;190;7455
833303582R;97.99;80.06;68.69;18.3;29.9;LEISTE       CN55;130;7455
833303593R;41.89;34.22;30.33;18.3;27.6;VERKLEIDUNG  4A55;40;7455
833306296R;101.42;82.86;71.10;18.3;29.9;LEISTE       4A55;150;7455
833307477R;73.14;59.76;52.95;18.3;27.6;ABDECKUNG    2A55;180;7455
833308904R;119.35;97.51;83.66;18.3;29.9;VERKLEIDUNG  GA55;210;7455
833313257R;152.64;124.71;110.51;18.3;27.6;ABDECKUNG    3A55;280;7455
833313288R;51.13;41.77;35.84;18.3;29.9;VERKLEIDUNG  GA55;190;7455
833314582R;101.42;82.86;71.10;18.3;29.9;ZIERLEISTE   CN55;130;7455
833314871R;136.30;111.36;95.55;18.3;29.9;VERKLEIDUNG  GA55;210;7455
833316965R;89.56;73.17;64.84;18.3;27.6;ABDECKUNG    2A55;170;7455
833317175R;119.51;97.64;83.78;18.3;29.9;VERKLEIDUNG  GA55;210;7455
833317239R;41.89;34.22;30.33;18.3;27.6;VERKLEIDUNG  4A55;40;7455
833318791R;101.42;82.86;71.10;18.3;29.9;LEISTE       CN55;120;7455
833801713R;317.58;259.46;222.62;18.3;29.9;WS-LEISTE HR 7E55;650;7455
833802054R;376.64;307.71;264.02;18.3;29.9;ABDECKUNG    7E55;661;7455
833802393R;484.93;396.19;339.94;18.3;29.9;LEISTE       7E55;661;7455
833802820R;187.93;153.54;131.74;18.3;29.9;ABDECKUNG    XY55;250;7455
833805068R;187.93;153.54;131.74;18.3;29.9;VERKLEIDUNG  EA55;60;7455
833805185R;112.34;91.78;78.75;18.3;29.9;ABDECKUNG    EE55;100;7455
833806149R;187.93;153.54;131.74;18.3;29.9;ABDECKUNG    EE55;110;7455
833807622R;187.93;153.54;131.74;18.3;29.9;ABDECKUNG    XY55;290;7455
833807837R;98.87;80.78;69.31;18.3;29.9;WS-LEISTE HR 7E55;470;7455
833808445R;187.93;153.54;131.74;18.3;29.9;BLENDE       EE55;100;7455
833810387R;112.34;91.78;78.75;18.3;29.9;BLENDE       EE55;140;7455
833810643R;187.93;153.54;131.74;18.3;29.9;ABDECKUNG    5K55;300;7455
833811573R;317.58;259.46;222.62;18.3;29.9;WS-LEISTE HL 7E55;640;7455
833812243R;484.93;396.19;339.94;18.3;29.9;ABDECKUNG    7E55;661;7455
833814426R;187.93;153.54;131.74;18.3;29.9;ABDECKUNG    5K55;320;7455
833815017R;68.10;55.64;47.74;18.3;29.9;ABDECKUNG    GA55;170;7455
833815239R;98.87;80.78;69.31;18.3;29.9;WS-LEISTE HL 7E55;470;7455
833816313R;187.93;153.54;131.74;18.3;29.9;VERKLEIDUNG  EA55;200;7455
833817344R;187.93;153.54;131.74;18.3;29.9;BLENDE       EE55;100;7455
833817813R;187.93;153.54;131.74;18.3;29.9;ABDECKUNG    EE55;100;7455
833819405R;376.64;307.71;264.02;18.3;29.9;ABDECKUNG    7E55;661;7455
838083460R;254.87;208.23;178.66;18.3;29.9;VERKL.SATZ   AA56;220;7455
838107146R;68.10;55.64;47.74;18.3;29.9;LEISTE       GA55;240;7455
838126990R;36.06;29.46;25.28;18.3;29.9;BLENDE       5K47;7;7455
838130497R;47.46;38.77;33.27;18.3;29.9;LEISTE       EE66;40;7455
838131250R;36.19;29.57;25.37;18.3;29.9;LEISTE       5K47;30;7455
838138774R;32.09;26.22;22.50;18.3;29.9;LEISTE       GB59;80;7455
846406619R;94.48;77.19;64.25;18.3;32;TUERGRIFF    YM52;705;7455
846407434R;10.72;8.76;7.29;18.3;32;HEBEL        DH52;30;7455
846742425R;98.64;66.38;59.38;32.7;39.8;SCHL.ZYL.    DH53;0;7455
848105542R;127.35;104.04;92.20;18.3;27.6;HECKBLENDE   DU55;655;7455
848216441R;34.75;28.39;25.05;18.3;27.9;FRONTGRILL   YM56;1040;7455
849E10258R;12.39;10.12;8.93;18.3;27.9;HALTER       5Q71;700;7455
849F44860R;246.91;201.73;178.02;18.3;27.9;BODENABDECKUN2A69;4210;7455
849F45462R;11.24;9.18;8.10;18.3;27.9;HALTERUNG    DI59;30;7455
849N64952R;48.82;39.89;35.20;18.3;27.9;HALTER       7A71;251;7455
849N68670R;29.33;23.96;21.15;18.3;27.9;HALTER       DF71;101;7455
849280868R;52.24;42.68;37.67;18.3;27.9;VERKLEIDUNG  CN71;800;7455
849283524R;76.44;62.45;55.11;18.3;27.9;HALTER       7A71;700;7455
849294549R;50.84;41.54;36.66;18.3;27.9;HALTER       7A71;290;7455
849294641R;52.24;42.68;37.67;18.3;27.9;VERKLEIDUNG  CN71;800;7455
849637512R;27.00;22.06;19.47;18.3;27.9;HALTESATZ    RN74;40;7455
850A80588R;489.57;250.42;210.03;48.85;57.1;STOSSFAENGER YM55;2220;7455
850A80589R;292.99;149.86;125.69;48.85;57.1;STOSSFAENGER JK55;2430;7455
850A81599R;246.68;126.18;105.83;48.85;57.1;STOSSFAENGER YM55;2210;7455
850A82862R;433.82;221.90;186.11;48.85;57.1;STOSSFAENGER YM55;4320;7455
850A83164R;240.19;122.86;103.04;48.85;57.1;STOSSFAENGER JK55;2200;7455
850A83821R;186.77;95.53;80.12;48.85;57.1;KIT.STOSSFA. 7A55;2530;7455
850A83884R;230.95;118.13;99.08;48.85;57.1;STOSSF.-ECKENJK55;3000;7455
850A83998R;489.57;250.42;210.03;48.85;57.1;STOSSFAENGER YM55;2530;7455
850A84400R;298.61;152.74;128.10;48.85;57.1;STOßF.ECKEN  JK55;1200;7455
850A84556R;436.43;223.23;187.23;48.85;57.1;STOSSFAENGER YM55;2300;7455
850A84566R;292.99;149.86;125.69;48.85;57.1;STOSS.SATZ   JN55;2400;7455
850A85171R;434.04;222.01;186.20;48.85;57.1;STOSSFAENGER YM55;1280;7455
850A85647R;489.57;250.42;210.03;48.85;57.1;STOSSFAENGER YM55;1080;7455
850A85685R;481.84;246.46;206.71;48.85;57.1;STOSSF.ECKEN JN55;2846;7455
850A87078R;489.57;250.42;210.03;48.85;57.1;STOSSFAENGER YM55;2200;7455
850A87751R;230.95;118.13;99.08;48.85;57.1;STOSSF.ECKEN JN55;2380;7455
850A87753R;186.77;95.53;80.12;48.85;57.1;VERKLEIDUNG  JK55;2500;7455
850A87860R;429.54;219.71;184.27;48.85;57.1;STOSSF.ECKEN JK55;2500;7455
850A89040R;489.57;250.42;210.03;48.85;57.1;STOSSFAENGER YM55;2200;7455
850A89229R;281.72;144.10;120.86;48.85;57.1;STOSSF.ECKEN JK55;2500;7455
850A89843R;281.72;144.10;120.86;48.85;57.1;STOSSF.ECKEN JN55;2470;7455
850A89847R;244.81;125.22;105.02;48.85;57.1;STOSSFAENGER JK55;2200;7455
850B00516R;237.69;121.58;101.97;48.85;57.1;STOSSFAENGER DE55;830;7455
850B01321R;192.31;98.37;82.50;48.85;57.1;ABDECKUNG    7A55;970;7455
850B02131R;376.48;192.57;161.51;48.85;57.1;STOSSFAENGER DO49;2900;7455
850B03130R;248.74;127.23;106.71;48.85;57.1;HECKSCHUERZE 7A55;670;7455
850B04540R;228.82;117.04;98.16;48.85;57.1;STOSSFAENGER DE55;186;7455
850B06057R;191.35;97.88;82.09;48.85;57.1;STOSSFAENGER EE56;2080;7455
850B06282R;191.35;97.88;82.09;48.85;57.1;STOSSFAENGER EE56;2110;7455
850B06514R;261.28;133.64;112.09;48.85;57.1;STOSSFAENGER DO49;3500;7455
850B06781R;376.48;192.57;161.51;48.85;57.1;STOSSFAENGER DO55;3560;7455
850B07186R;248.74;127.23;106.71;48.85;57.1;STOSSF.UNTER.7A55;1250;7455
850B07602R;261.28;133.64;112.09;48.85;57.1;STOSSFAENGER DO49;3045;7455
850B09907R;249.49;127.61;107.03;48.85;57.1;STOSS.UNTERT.7A55;0;7455
850B20015R;154.21;78.88;66.16;48.85;57.1;STOSSFAENGER NR55;8035;7455
850B20016R;154.21;78.88;66.16;48.85;57.1;STOSSFAENGER NR55;2410;7455
850B20017R;215.90;110.43;92.62;48.85;57.1;STOSSFAENGER FA55;1780;7455
850B20115R;181.00;92.58;77.65;48.85;57.1;STOSSFAENGER BA55;1445;7455
850B20178R;435.48;222.75;186.82;48.85;57.1;STOSSFAENGER;8000;7455
850B20215R;359.61;183.94;154.27;48.85;57.1;STOSSFAENGER CJ55;2520;7455
850B20258R;278.69;142.55;119.56;48.85;57.1;VERKLEIDUNG  7E55;1040;7455
850B20424R;189.75;97.06;81.40;48.85;57.1;ABDECKUNG    4A55;700;7455
850B20466R;173.03;88.50;74.23;48.85;57.1;STOSSFAENGER GA55;760;7455
850B20841R;346.71;177.34;148.74;48.85;57.1;KIT-RR BUMPER LWR;8500;7455
850B20990R;433.08;221.52;185.79;48.85;57.1;STOSSFAENGER 5A55;6375;7455
850B21319R;397.88;203.52;170.69;48.85;57.1;STOSSFAENGER FW55;2255;7455
850B21390R;80.86;41.36;34.69;48.85;57.1;RAHMENSATZ   RN55;120;7455
850B21681R;284.41;145.48;122.01;48.85;57.1;STOSSFAENGER CJ55;1960;7455
850B21842R;200.48;102.55;86.01;48.85;57.1;STOSS.UNTERT.FA55;2295;7455
850B21867R;171.70;87.82;73.66;48.85;57.1;VERKLEIDUNG HI;1860;7455
850B21967R;238.10;121.79;102.14;48.85;57.1;VERKLEIDUNG  7A59;4500;7455
850B22256R;200.48;102.55;86.01;48.85;57.1;STOSSFAENGER FA55;3095;7455
850B22330R;257.61;131.77;110.51;48.85;57.1;ABDECKUNG    DO49;991;7455
850B22497R;323.88;165.66;138.94;48.85;57.1;STOSSFAENGER 2A55;2560;7455
850B22595R;353.97;181.06;151.85;48.85;57.1;STOSSFAENGER 4A55;2630;7455
850B23115R;426.04;217.92;182.77;48.85;57.1;STOSSF.UNTERT7A55;1350;7455
850B23526R;355.03;181.60;152.31;48.85;57.1;STOSSFAENGER 5A55;4620;7455
850B23666R;267.86;137.01;114.91;48.85;57.1;DEFUSER      7A55;1560;7455
850B24047R;200.99;102.81;86.22;48.85;57.1;ABDECKUNG    DO49;2050;7455
850B24049R;438.16;224.12;187.97;48.85;57.1;KIT-RR BUMPER LWR;4500;7455
850B24059R;422.91;216.32;181.43;48.85;57.1;STOSSFAENGER CN55;2850;7455
850B24233R;183.05;93.63;78.53;48.85;57.1;STOSSF.UNTER.2A55;1590;7455
850B24277R;420.58;215.13;180.43;48.85;57.1;STOSSFAENGER CN55;8160;7455
850B24424R;505.82;258.73;217.00;48.85;57.1;STOSSFAENGER 5A55;3110;7455
850B24559R;259.71;132.84;111.42;48.85;57.1;ABDECKUNG    DO49;1560;7455
850B24613R;284.41;145.48;122.01;48.85;57.1;STOSSFAENGER CJ55;3520;7455
850B24765R;164.09;83.93;70.39;48.85;57.1;STOSSFAENGER FA55;2815;7455
850B24832R;503.29;257.43;215.91;48.85;57.1;STOSSFAENGER 5A55;2630;7455
850B25146R;261.28;133.64;112.09;48.85;57.1;ABDECKUNG    DO55;991;7455
850B25800R;306.08;156.56;131.31;48.85;57.1;HECKLEISTE   5K55;780;7455
850B26008R;267.56;136.86;114.78;48.85;57.1;STOSSFAENGER 5A55;3210;7455
850B26487R;377.48;193.08;161.94;48.85;57.1;STOSSFAENGER FU55;2025;7455
850B26748R;215.90;110.43;92.62;48.85;57.1;STOSSFAENGER FP55;2455;7455
850B26900R;501.79;256.67;215.27;48.85;57.1;STOSSFAENGER 5A55;435;7455
850B27039R;267.86;137.01;114.91;48.85;57.1;STOSSFAENGER 7A55;3680;7455
850B27471R;246.68;126.18;105.83;48.85;57.1;LEISTENSATZ  4A55;167;7455
850B27561R;285.98;146.28;122.69;48.85;57.1;STOSSFAENGER CJ55;2120;7455
850B27697R;284.41;145.48;122.01;48.85;57.1;STOSSFAENGER CJ55;8325;7455
850B27833R;422.91;216.32;181.43;48.85;57.1;STOSSFAENGER CN55;2140;7455
850B28097R;312.61;159.90;134.11;48.85;57.1;STOSSFAENGER 4A55;3170;7455
850B28154R;503.29;257.43;215.91;48.85;57.1;STOSSFAENGER CN55;4550;7455
850B28225R;273.11;139.70;117.16;48.85;57.1;STOSSFAENGER 5A55;6530;7455
850B28401R;200.48;102.55;86.01;48.85;57.1;STOSSF.UNTER.FA55;2295;7455
850B28597R;370.64;189.58;159.00;48.85;57.1;STOSSFAENGER 5A55;5600;7455
850B28828R;342.36;175.12;146.87;48.85;57.1;HECKSCHUERZE FH55;6555;7455
850B28853R;426.04;217.92;182.77;48.85;57.1;UNTERTEIL    7A55;1500;7455
850B29124R;377.48;193.08;161.94;48.85;57.1;STOSSFAENGER FU55;2455;7455
850B29417R;280.67;143.56;120.41;48.85;57.1;STOSSFAENG.H.FP55;2575;7455
850B29462R;370.64;189.58;159.00;48.85;57.1;STOSSFAENGER 4A55;800;7455
850B29539R;306.08;156.56;131.31;48.85;57.1;HECKLEISTE   5K55;780;7455
850B29887R;323.88;165.66;138.94;48.85;57.1;BLENDE       5A55;230;7455
850100011V;376.92;192.79;161.70;48.85;57.1;STOSSFAENGER DI55;2720;7455
850100074S;82.34;63.73;55.99;22.6;32;KLAMMERSATZ    4A;280;7455
850100098V;363.81;186.09;156.07;48.85;57.1;STOSSFAENGER DI55;2150;7455
850100116V;365.82;187.12;156.94;48.85;57.1;STOSSFAENGER DI55;1320;7455
850100287S;426.04;217.92;182.77;48.85;57.1;STOßFAENGER  7A55;5230;7455
850100657V;363.81;186.09;156.07;48.85;57.1;STOSSF.UNTERTDI55;2130;7455
850100658S;133.16;103.07;90.55;22.6;32;KLAMMERSATZ  7A55;604;7455
850100668V;398.89;204.03;171.12;48.85;57.1;STOSSFAENGER TT55;3205;7455
850100934V;365.82;187.12;156.94;48.85;57.1;STOSSFAENGER XY55;3785;7455
850101016R;119.23;92.28;81.08;22.6;32;KIT KL.HCKSCHDEN!;2300;7455
850101077S;223.57;114.36;95.91;48.85;57.1;STOSSFAENGER 4A55;3300;7455
850101141R;494.64;253.01;212.20;48.85;57.1;STOSSFAENGER 5A55;28500;7455
850101339V;140.10;71.66;60.10;48.85;57.1;STOSSFAENGER 7A55;12500;7455
850101463R;288.28;147.46;123.67;48.85;57.1;STOSSFAENGER XY55;10000;7455
850101471V;317.23;162.26;136.09;48.85;57.1;STOSSFAENGER KA55;3000;7455
850101569S;384.81;196.83;165.08;48.85;57.1;STOSSFAENGER DN55;4000;7455
850101693V;363.81;186.09;156.07;48.85;57.1;STOSSFAENGER DI55;1960;7455
850102335S;574.01;293.61;246.25;48.85;57.1;STOSSFAENGER 7P55;4000;7455
850102383V;157.34;80.48;67.50;48.85;57.1;STOSSFAENGER DI55;1280;7455
850102419S;315.27;161.26;135.25;48.85;57.1;STOSSFAENGER 3A55;3500;7455
850102450R;133.16;103.07;90.55;22.6;32;KLAMMERSATZ  YM55;230;7455
850102458V;363.81;186.09;156.07;48.85;57.1;STOSSFAENGER DI55;3700;7455
850102590S;428.54;219.20;183.84;48.85;57.1;STOSSF.ECKE  YT55;860;7455
850103029R;310.73;158.94;133.30;48.85;57.1;STOSSFAENGER 2A55;2570;7455
850103110V;371.58;190.06;159.41;48.85;57.1;STOSSFAENGER DI55;880;7455
850103125S;272.70;139.49;116.99;48.85;57.1;STOSSFAENGER DH55;1440;7455
850103134V;415.85;212.71;178.40;48.85;57.1;STOSSF.TEIL  JN55;720;7455
850103420R;248.13;126.92;106.45;48.85;57.1;STOSSFAENGER BA55;3280;7455
850103454V;157.34;80.48;67.50;48.85;57.1;STOSSF.ECKE  DI55;1500;7455
850103574V;421.25;215.47;180.72;48.85;57.1;STOSSFAENGER 7A55;5000;7455
850103777S;272.70;139.49;116.99;48.85;57.1;STOSSFAENGER DH55;4000;7455
850103823V;576.75;295.01;247.43;48.85;57.1;STOSSFAENGER XU14;1820;7455
850104KJ0A;1397.04;714.59;599.33;48.85;57.1;ST.ST.ECKE   5Q55;39000;7455
850104KJ0B;1397.04;714.59;599.33;48.85;57.1;ST.ST.ECKE   5Q55;0;7455
850104086R;498.60;255.03;213.90;48.85;57.1;STOSSFAENGER TM55;37000;7455
850104183S;580.35;296.85;248.97;48.85;57.1;STOSSFAENGER 7P55;4500;7455
850104299R;42.62;32.99;28.98;22.6;32;KLAMMERSATZ  YT55;105;7455
850104332R;240.03;122.78;102.97;48.85;57.1;STOSSFAENGER BA55;3500;7455
850104389R;328.80;168.18;141.06;48.85;57.1;STOSSFAENGER 3E55;5000;7455
850104503V;416.67;213.13;178.75;48.85;57.1;STOSSFAENGER JK55;1950;7455
850104624S;478.84;244.93;205.42;48.85;57.1;STOSSFAENGER TM55;4000;7455
850104635S;574.01;293.61;246.25;48.85;57.1;STOSSFAENGER 7A55;3785;7455
850104839S;262.37;134.20;112.56;48.85;57.1;STOSSFAENGER DN55;4000;7455
850104892S;477.42;244.20;204.81;48.85;57.1;STOSSFAENGER TM55;4000;7455
850105059S;315.27;161.26;135.25;48.85;57.1;STOSSFAENGER 3A55;3500;7455
850105236R;441.69;225.92;189.49;48.85;57.1;STOSSFAENGER QQ55;3920;7455
850105606R;317.23;162.26;136.09;48.85;57.1;STOSSFAENGER JA55;7650;7455
850105690S;426.04;217.92;182.77;48.85;57.1;STOSSFAENGER 7P55;2785;7455
850105804S;272.70;139.49;116.99;48.85;57.1;STOSSFAENGER DH55;2984;7455
850105963S;315.04;161.14;135.15;48.85;57.1;STOSSFAENGER DH55;8380;7455
850106335V;571.13;292.13;245.01;48.85;57.1;STOSSFAENGER YD55;1600;7455
850106832R;329.80;168.69;141.48;48.85;57.1;STOSSFAENGER NA55;3100;7455
850107004S;424.77;217.27;182.23;48.85;57.1;STOSSFAENGER 7P55;5300;7455
850107185S;90.93;70.38;61.83;22.6;32;REP - SATZ   4A55;330;7455
850107198S;271.20;138.72;116.34;48.85;57.1;STOSSFAENGER DH55;3560;7455
850107309S;477.42;244.20;204.81;48.85;57.1;STOSSFAENGER TM55;5000;7455
850107456R;441.69;225.92;189.49;48.85;57.1;STOSSFAENGER QQ55;9850;7455
850107771R;496.12;253.77;212.84;48.85;57.1;STOSSFAENG.HITM55;32120;7455
850107939V;365.82;187.12;156.94;48.85;57.1;STOSSFAENGER DI55;3785;7455
850108071S;65.63;50.80;44.63;22.6;32;REP.SATZ     TM55;180;7455
850108094V;379.00;193.86;162.59;48.85;57.1;STOSSFAENGER DI55;9000;7455
850108117V;426.04;217.92;182.77;48.85;57.1;STOSSFAENGER 7A55;3100;7455
850108161R;328.52;168.04;140.94;48.85;57.1;STOSSFAENGER IA55;3210;7455
850108163R;236.90;121.17;101.63;48.85;57.1;STOSSFAENGER XY55;7945;7455
850108214V;149.71;76.58;64.23;48.85;57.1;STOSSFAENGER DI55;7650;7455
850108270S;426.04;217.92;182.77;48.85;57.1;STOSSFAENGER 7A55;4780;7455
850108331S;428.54;219.20;183.84;48.85;57.1;ECKE         YQ55;960;7455
850108334V;365.82;187.12;156.94;48.85;57.1;STOSSFAENGER DI55;5000;7455
850108387V;421.25;215.47;180.72;48.85;57.1;STOSSFAENGER 4A55;5000;7455
850108398S;424.77;217.27;182.23;48.85;57.1;STOSSFANGER  7A55;3470;7455
850108510S;272.70;139.49;116.99;48.85;57.1;STOSSFAENGER DH88;3950;7455
850108569S;272.70;139.49;116.99;48.85;57.1;STOSSFANGER  DA55;4800;7455
850108708S;133.16;103.07;90.55;22.6;32;KLAMMERSATZ  2A55;585;7455
850108951S;478.84;244.93;205.42;48.85;57.1;STOSSFAENGER TM55;5000;7455
